name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
London,2018/1/24,13.1,7.1,10.2,13.1,3.7,8.8,8,86.2,11.978,100,16.67,rain,0,0,67.4,41.5,223.1,1007.5,84.6,14.2,8.6,0.7,0,,2018-01-24T07:50:08,2018-01-24T16:35:35,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,F1446,D0125,03772099999,03770099999"
London,2018/1/25,10.6,6,7.9,10.6,3.9,5.8,4.3,78,0.2,100,8.33,rain,0,0,,23.7,214.7,1008.1,25.1,19.4,38.1,3.3,2,,2018-01-25T07:48:52,2018-01-25T16:37:20,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/1/26,8.1,3.1,6,7.5,3.1,5.3,3.2,82.8,0.001,100,4.17,rain,0,0,,10,320.2,1018.9,70,13.4,21.1,1.8,1,,2018-01-26T07:47:34,2018-01-26T16:39:05,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D1286,03772099999,03770099999"
London,2018/1/27,11.1,4.5,7.9,11.1,1.4,5.9,5.5,85.2,0.802,100,4.17,rain,0,0,50,28.7,218.2,1026.3,81.8,13.3,21.9,1.9,1,,2018-01-27T07:46:13,2018-01-27T16:40:51,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,AR120,03772099999,03770099999"
London,2018/1/28,13.5,9.2,11.4,13.5,6.7,10.9,8.6,83.1,0.001,100,4.17,rain,0,0,55.4,31.4,252.4,1030.2,80.6,30.1,25.2,2.1,1,,2018-01-28T07:44:51,2018-01-28T16:42:38,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,AR120,03772099999,03770099999"
London,2018/1/29,12.5,6.1,10.4,12.5,5.1,10.2,6,73.9,0.201,100,4.17,rain,0,0,61.2,30,256.9,1027.9,71.2,30.7,21.7,1.8,1,,2018-01-29T07:43:26,2018-01-29T16:44:26,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/1/30,9,1.1,5.4,7.7,1.1,4.3,2.7,83.5,0.005,100,4.17,rain,0,0,,16.9,208.4,1026.7,51.3,17.2,43.6,3.7,3,,2018-01-30T07:41:59,2018-01-30T16:46:13,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/1/31,10.1,3.1,7,10.1,-1,3.7,3.5,78.7,2.401,100,8.33,rain,0,0,57.6,31,250.5,1005.5,54.8,26.7,22.3,2,1,,2018-01-31T07:40:30,2018-01-31T16:48:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,C7488,03772099999,03770099999"
London,2018/2/1,7.6,3.1,5.4,7.3,-1.2,2,0.6,71.7,0,0,0,,0,0,61.2,26.4,294.9,1003.1,64.2,30.2,36.7,3.2,3,,2018-02-01T07:38:58,2018-02-01T16:49:50,0.51,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/2/2,7.5,4.1,5.8,6.8,0.4,3.2,0.6,69.6,0.795,100,4.17,rain,0,0,,19.8,313.4,1010.7,67.1,26.3,22,1.7,1,,2018-02-02T07:37:25,2018-02-02T16:51:39,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/2/3,5.5,3.6,4.3,5.5,1.3,3.1,1.9,84.7,1.028,100,8.33,rain,0,0,,11.6,318.7,1008,86.2,14.8,15.9,1.3,1,,2018-02-03T07:35:50,2018-02-03T16:53:29,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/2/4,5.6,2.6,3.9,4.6,-1.1,0.5,-0.3,74,0.4,100,4.17,rain,0,0,37.1,21.4,35.9,1023.8,66.8,30.6,29.6,2.4,2,,2018-02-04T07:34:13,2018-02-04T16:55:18,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/2/5,4.6,2.1,3.2,3.8,-1.9,0.2,-1.1,73.4,0,0,0,,0,0,,18.5,43.8,1026.1,67.3,24.7,26.5,2.2,2,,2018-02-05T07:32:34,2018-02-05T16:57:08,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
London,2018/2/6,4,1.5,2.4,3.5,-1.7,-0.2,-3.1,67.3,0,0,0,,0,0,,17.8,14,1018.1,66.1,20.6,44.2,3.7,3,,2018-02-06T07:30:53,2018-02-06T16:58:58,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/2/7,5.6,0,2.8,3.8,-1.8,0.4,-2.5,68.6,0,0,0,,0,0,,15.6,339.1,1020.2,52.3,24.3,36.8,3.1,2,,2018-02-07T07:29:11,2018-02-07T17:00:48,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/2/8,7.6,-2,3.4,7.3,-3.9,1.1,-0.8,74.1,0,0,0,,0,0,,23.8,206.8,1018,55,25.2,54.4,4.7,3,,2018-02-08T07:27:27,2018-02-08T17:02:38,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/2/9,6.5,2.1,5.2,6.3,-1.4,1.8,1.1,75.6,5.984,100,8.33,rain,0,0,50,25.9,274.2,1010.6,64.8,26.9,26.5,2.2,2,,2018-02-09T07:25:41,2018-02-09T17:04:28,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,C1663,D5621,D3123,03672099999,03781099999,03772099999,03770099999"
London,2018/2/10,9.6,-1,4.4,6.5,-4,1.5,2.5,87,2.005,100,4.17,rain,0,0,50,26.3,209.8,1011.5,67,15.7,24.4,2.3,1,,2018-02-10T07:23:54,2018-02-10T17:06:18,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/2/11,10.3,1.1,5.6,10.3,-3.1,1.9,0.3,69.1,0.605,100,8.33,rain,0,0,57.6,35.7,276.9,1003.9,29.3,33,54,4.6,3,,2018-02-11T07:22:05,2018-02-11T17:08:09,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D0125,03772099999,03770099999"
London,2018/2/12,7,-0.4,3.2,5.8,-4.1,0.1,-1.7,71.3,0,0,0,,0,0,,21.5,237.9,1014.3,21.8,31.2,60.7,5.2,3,,2018-02-12T07:20:14,2018-02-12T17:09:59,0.95,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D0125,03772099999,03770099999"
London,2018/2/13,6,3.1,4.5,4,-0.7,1.1,1.9,83.1,1.006,100,8.33,rain,0,0,55.1,32.3,168.7,1002.6,81,16.9,25.5,2.2,2,,2018-02-13T07:18:23,2018-02-13T17:11:49,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,D4121,D0125,03772099999,03770099999"
London,2018/2/14,7.1,-0.7,4.1,6.6,-2.8,1.2,2,86.5,1.796,100,8.33,rain,0,0,56.1,35.4,180.6,1005,75.5,12.6,27.6,2.3,2,,2018-02-14T07:16:29,2018-02-14T17:13:38,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,D3123,03672099999,03781099999,D4121,03772099999,03770099999"
London,2018/2/15,10.1,4.1,7.8,10.1,0.8,5.5,3.3,75.2,5.203,100,8.33,rain,0,0,53.6,26.7,253.8,1010,38.4,19.5,53.8,4.6,3,,2018-02-15T07:14:35,2018-02-15T17:15:28,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,C1663,D5621,03672099999,03781099999,AR120,03772099999,03770099999"
London,2018/2/16,9.6,1,5.1,8.3,-1.3,3.3,0.3,72.9,0,0,0,,0,0,,15.9,216.4,1024.2,28.6,22.3,65.1,5.6,3,,2018-02-16T07:12:39,2018-02-16T17:17:18,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D0125,03772099999,03770099999"
London,2018/2/17,10.6,2.5,6.1,10.6,2.5,5.6,1.7,75.2,0,0,0,,0,0,35.3,11.4,176.6,1022.5,46.9,18.7,66.1,5.7,4,,2018-02-17T07:10:42,2018-02-17T17:19:07,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D0125,03772099999,03770099999"
London,2018/2/18,10.8,3,6.8,10.8,1,5.8,3.6,81,0,0,0,,0,0,,13.8,167.6,1021.9,67.8,15.5,60.3,5.1,4,,2018-02-18T07:08:43,2018-02-18T17:20:56,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,C7488,03772099999,03770099999"
London,2018/2/19,11.5,7,8.9,11.5,5.4,8.4,7.7,92.1,1.203,100,8.33,rain,0,0,,15.5,283.5,1017.1,95.9,5.4,15,1.2,1,,2018-02-19T07:06:44,2018-02-19T17:22:45,0.07,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,C1663,D5621,03672099999,03781099999,D0125,03772099999,03770099999"
London,2018/2/20,9.6,6.1,8.6,9.6,3,6.2,5.4,80.7,0.212,100,8.33,rain,0,0,51.8,26.1,359,1020.3,92,16.1,29.6,2.6,1,,2018-02-20T07:04:43,2018-02-20T17:24:33,0.1,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,C1663,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/2/21,6.6,3.1,5.1,6.6,0.9,3.3,1.3,76.7,0,0,0,,0,0,,14.4,44.7,1026.8,75.1,7.2,113.8,9.8,5,,2018-02-21T07:02:42,2018-02-21T17:26:22,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"37,690,999,990,368,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000"
London,2018/2/22,6.1,2,3.9,4.6,-0.7,1.2,-1.8,67.4,0.002,100,4.17,rain,0,0,,20.6,71.4,1024.1,51.8,13.1,124.4,10.9,5,,2018-02-22T07:00:39,2018-02-22T17:28:10,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/2/23,4,1,2.6,4,-2.1,-0.5,-2.8,68.2,0,0,0,,0,0,46.4,25.2,78.3,1021.4,57.1,15.7,32.6,2.8,2,,2018-02-23T06:58:35,2018-02-23T17:29:58,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D6143,03772099999,03770099999"
London,2018/2/24,6,0.5,2.8,3.8,-3.1,-0.7,-3.5,63.8,0,0,0,,0,0,48.2,25.8,76.5,1021.8,22.8,16.1,66.2,5.6,4,,2018-02-24T06:56:30,2018-02-24T17:31:46,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/2/25,4.5,0.1,1.9,3.5,-4.1,-1.9,-5.4,58.8,0,0,0,,0,0,48.2,24.4,73.4,1027.8,15.3,27.1,72.9,6.3,4,,2018-02-25T06:54:25,2018-02-25T17:33:33,0.37,Clear,Clear conditions throughout the day.,clear-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,D7856,03770099999"
London,2018/2/26,1.6,-1.4,0.3,1,-6.4,-4.2,-5.8,64.1,0,0,0,,0,0,46.4,26.2,60,1030.5,69.2,28.5,52.2,4.5,3,,2018-02-26T06:52:18,2018-02-26T17:35:20,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/2/27,0.1,-2.4,-1.3,0.1,-6.4,-4.1,-6.2,69.5,0.795,100,4.17,"rain,snow",0.9,0.5,40.7,16.9,41,1024.3,43.1,25,55.3,4.7,3,,2018-02-27T06:50:11,2018-02-27T17:37:07,0.46,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain or snow.,snow,"03769099999,03680099999,D5621,03672099999,03781099999,D6143,03772099999,D7856,03770099999"
London,2018/2/28,-1.2,-4.5,-3.2,-2.7,-10.8,-7.7,-6.9,76.1,0,0,0,,0.1,0.8,55.4,29,74.8,1016.3,55.9,14.3,62.1,5.3,5,,2018-02-28T06:48:03,2018-02-28T17:38:53,0.48,Partially cloudy,Partly cloudy throughout the day.,snow,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,D7856,03770099999"
London,2018/3/1,0.6,-3.7,-1.9,-2.4,-10.6,-8,-6,74.1,0,0,0,,0,0.1,64.3,31.6,76.5,1001.2,94.6,6.7,14.4,1.1,1,,2018-03-01T06:45:54,2018-03-01T17:40:40,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,03672099999,03781099999,D6143,03772099999,03770099999"
London,2018/3/2,0.6,-1.2,-0.5,-0.5,-7.8,-5.9,-3.2,82.2,0,0,0,,1,0.6,63,32.1,78.5,992.9,96.1,6,10.1,0.8,0,,2018-03-02T06:43:44,2018-03-02T17:42:25,0.5,Overcast,Cloudy skies throughout the day.,snow,"03769099999,03680099999,D5621,03672099999,03781099999,D6143,03772099999,03770099999"
London,2018/3/3,3.6,0.6,2.3,2.7,-3.2,-1.4,1.3,92.9,4.981,100,8.33,"rain,snow",0,0.4,,21.4,88.2,992.2,93.6,2,23.6,1.9,1,,2018-03-03T06:41:34,2018-03-03T17:44:11,0.52,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,rain,"03769099999,03680099999,D5621,D5510,03672099999,03781099999,03772099999,03770099999"
London,2018/3/4,9,3.1,6.1,8.5,1,4,4.5,89,1.001,100,12.5,rain,0,0,,16.3,149.9,989.9,81.3,12.2,39.1,3.3,3,,2018-03-04T06:39:23,2018-03-04T17:45:56,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,C1663,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/3/5,10.8,4.6,7.5,10.8,1.7,5.9,4.6,82.3,0.003,100,8.33,rain,0,0,,18.3,170.1,988.5,71.4,16.1,74.9,6.3,4,,2018-03-05T06:37:11,2018-03-05T17:47:42,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,C1663,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/3/6,9.5,5.1,7.6,9.3,3.9,5.9,3.7,77.1,0.403,100,8.33,rain,0,0,,15.7,209.7,988.2,78.8,21.4,48.3,4.2,2,,2018-03-06T06:34:59,2018-03-06T17:49:26,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,C1663,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/3/7,10.6,4.8,6.9,10.6,2.3,5.4,3,77.6,3.207,100,8.33,rain,0,0,,24.6,258.1,994.3,53.4,16.9,49.9,4.3,4,,2018-03-07T06:32:46,2018-03-07T17:51:11,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,C1663,D5621,03672099999,03781099999,D4121,03772099999,03770099999"
London,2018/3/8,9.5,5.1,7.2,7.8,1.9,4.2,1.8,70.5,2.004,100,8.33,rain,0,0,62.8,37.4,240.9,996.7,56.5,28.6,62.5,5.5,2,,2018-03-08T06:30:33,2018-03-08T17:52:55,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,C1663,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/3/9,10.5,3,7,10.5,3,5.8,4.9,86.7,2.992,100,4.17,rain,0,0,0,15.4,146,1001.4,75.9,13.7,32.6,2.6,2,,2018-03-09T06:28:19,2018-03-09T17:54:39,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"03769099999,03680099999,C1663,D5621,D5510,03672099999,03781099999,03772099999,03770099999"
London,2018/3/10,14.1,8.1,11.4,14.1,7.8,11.2,9.1,86.1,4.013,100,12.5,rain,0,0,,20.6,195.2,995,73.3,13.5,36.9,3,1,,2018-03-10T06:26:05,2018-03-10T17:56:23,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,C1663,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/3/11,11.1,7.1,9.1,11.1,6.4,8.9,7.5,89.7,3.974,100,12.5,rain,0,0,33.5,17.4,96.9,991,74.1,14.3,44.9,3.8,2,,2018-03-11T06:23:51,2018-03-11T17:58:06,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/3/12,10.6,7.1,9.1,10.6,4.8,8.1,7.2,87.6,2.236,100,8.33,rain,0,0,40.7,19.6,321.5,988.7,87.7,17.2,41.7,3.6,2,,2018-03-12T06:21:36,2018-03-12T17:59:50,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,D3123,03672099999,03781099999,03772099999,03770099999"
London,2018/3/13,11,5.5,7.9,11,3.7,6.8,4.2,77.3,0.204,100,8.33,rain,0,0,33.5,14.6,272.6,1006.8,62.2,21.9,61.6,5.4,3,,2018-03-13T06:19:20,2018-03-13T18:01:33,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/3/14,13.1,4.1,8.9,13.1,2.2,8.2,3.6,71,0,0,0,,0,0,51.8,28.3,137.9,1002.8,40.6,21.7,96.8,8.4,5,,2018-03-14T06:17:05,2018-03-14T18:03:16,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999,E2812"
London,2018/3/15,13.1,8.1,10,13.1,4.7,8.9,6.8,81.4,5.232,100,8.33,rain,0,0,46.4,24.1,143.8,989.6,76.2,18.6,42.4,3.6,2,,2018-03-15T06:14:49,2018-03-15T18:04:58,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/3/16,13.6,8,10.3,13.6,5.6,9.4,5.6,73.6,0.005,100,8.33,rain,0,0,,20.7,177,998.4,61.1,18.3,77.5,6.7,3,,2018-03-16T06:12:33,2018-03-16T18:06:41,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/3/17,7.8,-0.5,1.7,7.8,-6.2,-3.2,-0.9,82.3,0.599,100,8.33,"rain,snow",1.2,0.4,55.4,30.4,57.8,1005.9,93.7,8.3,12.4,1,0,,2018-03-17T06:10:16,2018-03-17T18:08:23,1,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow in the morning and afternoon.,snow,"03769099999,03680099999,D5621,D3123,03672099999,03781099999,03772099999,03770099999"
London,2018/3/18,1.1,-0.7,0.4,0.6,-6,-4.4,-3.2,77,0.794,100,4.17,"rain,snow",0.7,1.3,55.4,28.6,65.8,1008.5,94.7,10.6,24.2,1.9,1,,2018-03-18T06:08:00,2018-03-18T18:10:05,0.01,"Snow, Rain, Overcast",Cloudy skies throughout the day with afternoon rain or snow.,snow,"03769099999,03680099999,D5621,03672099999,03781099999,D0125,03772099999,03770099999"
London,2018/3/19,3.6,0.5,1.8,1.6,-5.1,-2.7,-5.2,60.4,0.605,100,8.33,"rain,snow",0.2,0.3,57.2,30.8,51.4,1015.4,66,24.1,50.8,4.3,2,,2018-03-19T06:05:43,2018-03-19T18:11:47,0.02,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"03769099999,03680099999,D5621,03672099999,03781099999,D6143,D0125,03772099999,03770099999"
London,2018/3/20,8.1,1.8,5.1,6.8,-1.4,2.3,-1,65.3,0.001,100,4.17,rain,0,0,46.4,26.5,19,1028.1,75.8,24.5,82,7.1,4,,2018-03-20T06:03:26,2018-03-20T18:13:29,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,D3123,03672099999,03781099999,03772099999,03770099999,E5659"
London,2018/3/21,11,0.1,5.8,11,-1.2,4.4,-0.5,66,0,0,0,,0,0,,21.8,276.2,1030.9,33.9,20.6,109.8,9.7,5,,2018-03-21T06:01:10,2018-03-21T18:15:10,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,D0125,03772099999,03770099999"
London,2018/3/22,11.6,5.1,7.8,11.6,2.3,5.6,2.5,69.8,0,0,0,,0,0,,21.6,258.7,1019.5,83.4,24,82.3,7.1,4,,2018-03-22T05:58:53,2018-03-22T18:16:52,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/3/23,13.1,6.6,9.3,13.1,2.6,7.6,3.5,68,0.001,100,4.17,rain,0,0,48.2,28,212.1,1001.4,79.4,19.9,98.3,8.5,5,,2018-03-23T05:56:36,2018-03-23T18:18:33,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03769099999,03680099999,D5621,E0331,D3123,03672099999,03781099999,03772099999,03770099999"
London,2018/3/24,9.6,7,8.3,9.5,4.9,7.3,5.6,83.4,1.6,100,8.33,rain,0,0,,11,74.5,1000.7,94,6.3,23.7,1.9,1,,2018-03-24T05:54:18,2018-03-24T18:20:14,0.24,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,E7521,E0331,D3123,03672099999,03781099999,03772099999,03770099999"
London,2018/3/25,12,7.6,9.3,12,6.1,8.8,4.7,73.6,0,0,0,,0,0,,11.9,17.8,1010.5,83.4,10.1,53.6,4.3,2,,2018-03-25T06:52:01,2018-03-25T19:21:55,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,E7521,E0331,03672099999,03781099999,D6143,03772099999,03770099999"
London,2018/3/26,12.5,6.5,9.1,12.5,5.2,8.5,0.8,56.8,0,0,0,,0,0,29.5,15.2,279.6,1017.2,47,27.4,182.5,15.7,6,,2018-03-26T06:49:45,2018-03-26T19:23:36,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03769099999,03680099999,D5621,03672099999,03781099999,03772099999,03770099999"
London,2018/3/27,14.6,5.5,9.3,14.6,2.2,7.8,5.1,75.9,4.191,100,8.33,rain,0,0,48.2,30,243.9,1007.8,81.5,20.3,51.7,4.2,2,,2018-03-27T06:47:28,2018-03-27T19:25:17,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,03680099999,D5621,E7521,03672099999,03781099999,D6143,D0125,03772099999,03770099999"
London,2018/3/28,9,4.6,6.2,7.3,1.5,4.4,3.6,83.7,11.387,100,8.33,rain,0,0,29.5,19.7,274.5,1004.2,76.1,20.5,42.2,3.6,2,,2018-03-28T06:45:11,2018-03-28T19:26:58,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"03769099999,D0265,03680099999,D5621,E7521,03672099999,03781099999,D4121,03772099999,03770099999"
London,2018/3/29,10,2.1,5.8,10,0.4,3.8,3.2,83.7,3.024,100,12.5,rain,0,0,48.2,25.1,172.2,1001.7,58.9,21.7,77,6.7,4,,2018-03-29T06:42:54,2018-03-29T19:28:39,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,03680099999,D5621,E7521,03672099999,03781099999,C7488,03772099999,03770099999"
London,2018/3/30,8.1,5.1,6.2,7.3,2.1,4,4.5,89,11.014,100,12.5,rain,0,0,,18.3,110.8,995,80,15.4,34,3,1,,2018-03-30T06:40:38,2018-03-30T19:30:20,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"03769099999,D6756,03680099999,D5621,E7521,03672099999,03781099999,AT055,03772099999,03770099999"
London,2018/3/31,9.1,4.6,6.1,6.7,1.4,3.7,3.3,82,0.406,100,12.5,rain,0,0,,18.4,260,996.9,91.1,23.9,41.5,3.5,2,,2018-03-31T06:38:22,2018-03-31T19:32:00,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"03769099999,03680099999,D5621,E7521,03672099999,03781099999,D4121,03772099999,03770099999"
London,2018/4/1,7.6,4.6,6,7.6,1.6,4.3,1.6,73.8,0,0,0,,0,0,29.5,18.4,307.8,1010.8,93.6,22.9,54.9,4.7,2,,2018-04-01T06:36:06,2018-04-01T19:33:41,0.51,Overcast,Cloudy skies throughout the day.,cloudy,"03769099999,03680099999,D5621,E7521,C2321,03672099999,03781099999,03772099999,03770099999"
London,2018/4/2,11.1,4.1,8.4,11.1,1.1,7,6.8,90,11.985,100,12.5,rain,0,0,29.5,20.8,172.4,1000,89.2,11.6,41.8,3.6,2,,2018-04-02T06:33:50,2018-04-02T19:35:21,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,E7521,03672099999,03781099999,03772099999,03770099999"
London,2018/4/3,13.6,9.5,11.4,13.6,8.1,11.3,8.5,82.8,2.803,100,12.5,rain,0,0,48.2,25.9,206,994.4,78.3,16.1,65.1,5.5,3,,2018-04-03T06:31:35,2018-04-03T19:37:02,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"03769099999,03680099999,D5621,E7521,03672099999,03781099999,03772099999,03770099999"
